CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,target,Age,Unemployed,Years_Employed
F,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,59,1,0.0
M,1,0,2,157500.0,Working,Secondary / secondary special,Separated,With parents,1,0,0,0,Laborers,3.0,0,38,0,4.454794520547945
M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,34,0,2.128767123287671
M,1,0,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,1,1,1,0,Drivers,1.0,0,49,0,3.2684931506849315
F,0,0,1,153000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,1,Sales staff,3.0,0,32,0,1.9616438356164383
F,1,0,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,63,1,0.0
F,0,1,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Unknown,1.0,0,44,0,7.4301369863013695
F,1,1,4,157500.0,State servant,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Security staff,5.0,0,38,0,11.465753424657532
F,1,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,52,0,2.4657534246575343
M,0,0,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0,51,0,23.67945205479452
F,0,0,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,High skill tech staff,2.0,0,37,0,8.849315068493151
M,0,0,0,360000.0,Working,Incomplete higher,Single / not married,Municipal apartment,1,0,1,1,Laborers,1.0,0,33,0,7.597260273972603
F,0,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3.0,0,39,0,10.424657534246576
M,0,0,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Laborers,4.0,0,27,0,6.367123287671233
F,0,0,2,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,4.0,0,31,0,7.556164383561644
F,0,1,3,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,4.0,0,32,0,13.895890410958904
M,1,1,0,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,57,1,0.0
F,0,1,0,225000.0,Working,Higher education,Widow,House / apartment,1,1,0,0,Sales staff,1.0,0,56,0,15.136986301369864
M,1,1,1,315000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,3.0,0,28,0,7.03013698630137
F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Laborers,1.0,0,48,0,5.216438356164384
F,0,1,1,216000.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Core staff,2.0,0,28,0,4.882191780821918
M,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Managers,2.0,0,48,0,3.0383561643835617
F,0,0,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,66,1,0.0
M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2.0,0,50,0,6.846575342465753
F,0,1,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Sales staff,4.0,0,35,0,1.7753424657534247
M,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,1.0,0,55,0,9.443835616438356
M,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,4.0,0,43,0,4.282191780821917
F,0,1,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,3.0,0,49,0,11.284931506849317
F,0,1,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,31,0,1.5506849315068494
F,0,1,0,126000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,53,1,0.0
F,0,1,2,189000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Unknown,4.0,0,37,0,0.9616438356164384
M,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0,42,0,9.627397260273971
M,1,0,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3.0,0,44,0,7.841095890410959
F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,55,1,0.0
F,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,55,0,10.136986301369864
M,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,3.0,0,31,0,5.83013698630137
F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,43,0,22.273972602739725
F,1,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3.0,0,37,0,8.893150684931507
M,0,0,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,Managers,2.0,0,42,0,6.435616438356164
F,0,1,0,238500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,1,0,0,0,Unknown,2.0,0,48,0,5.183561643835616
M,1,1,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,0,32,0,4.586301369863014
M,0,1,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,38,0,18.852054794520548
M,1,0,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,62,1,0.0
F,0,0,1,72000.0,Working,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,3.0,1,34,0,1.0465753424657531
M,0,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,0,51,0,17.194520547945206
F,0,0,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Sales staff,1.0,0,32,0,1.8575342465753424
F,0,1,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,62,1,0.0
F,0,0,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,Waiters/barmen staff,2.0,0,31,0,9.131506849315068
M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,2.0,0,34,0,8.726027397260275
F,0,1,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,53,0,0.3315068493150685
F,1,1,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,57,1,0.0
F,0,0,0,94500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2.0,0,41,0,5.005479452054795
F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,63,1,0.0
F,0,1,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,57,1,0.0
F,1,1,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0,46,0,19.9013698630137
M,0,0,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Unknown,3.0,0,52,0,2.208219178082192
M,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,2.0,0,27,0,3.602739726027397
M,1,1,1,324000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3.0,0,30,0,8.715068493150685
M,0,1,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0,48,0,4.18082191780822
F,0,1,0,360000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Unknown,2.0,0,37,0,17.457534246575342
F,1,1,0,360000.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,Core staff,1.0,0,52,0,5.219178082191781
M,1,1,0,216000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0,52,0,5.117808219178082
F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,63,1,0.0
M,1,1,0,90900.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,59,0,6.646575342465753
F,1,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,64,1,0.0
F,0,1,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Laborers,1.0,0,47,0,6.964383561643835
F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,56,1,0.0
M,1,1,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,42,0,8.263013698630138
M,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,28,0,0.4246575342465753
F,0,1,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,61,1,0.0
F,0,1,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,2.0,0,66,1,0.0
M,0,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,3.0,0,37,0,2.5534246575342467
F,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Accountants,2.0,0,41,0,3.767123287671233
F,1,1,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,2.0,0,56,0,10.610958904109587
F,1,1,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,1,Sales staff,3.0,0,41,0,0.1917808219178082
F,0,0,1,81000.0,Working,Secondary / secondary special,Married,With parents,1,1,1,0,Core staff,3.0,0,35,0,9.284931506849317
F,0,1,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,58,1,0.0
M,1,1,0,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2.0,0,32,0,1.0986301369863014
F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,61,1,0.0
F,0,1,0,175500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,64,1,0.0
F,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Private service staff,3.0,0,31,0,4.863013698630137
F,1,1,0,175500.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Unknown,2.0,0,60,1,0.0
F,0,0,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,59,1,0.0
F,0,0,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,0,1,1,Medicine staff,1.0,0,53,0,33.78630136986301
F,1,1,0,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,2.0,0,33,0,10.183561643835615
F,0,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,45,0,26.24931506849315
M,0,1,0,49500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Unknown,2.0,0,60,1,0.0
M,0,1,0,148500.0,Pensioner,Incomplete higher,Separated,House / apartment,1,0,1,0,Unknown,1.0,0,50,1,0.0
M,1,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,0,55,0,22.02739726027397
M,0,1,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Unknown,2.0,0,37,0,1.2410958904109588
F,0,1,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,1,0,Unknown,1.0,0,58,1,0.0
F,0,1,1,180000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Sales staff,3.0,0,37,0,5.156164383561644
F,1,0,0,108000.0,Working,Secondary / secondary special,Married,With parents,1,1,0,0,Unknown,2.0,0,33,0,8.753424657534246
M,0,1,0,216000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2.0,0,52,0,20.315068493150687
F,0,0,2,139500.0,Working,Incomplete higher,Married,With parents,1,1,1,0,Core staff,4.0,0,36,0,8.186301369863013
F,1,1,1,135000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Unknown,3.0,0,27,0,6.331506849315068
M,1,1,0,180000.0,Working,Lower secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0,32,0,6.835616438356165
F,0,0,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,63,1,0.0
M,1,1,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2.0,0,48,0,2.8
F,0,1,0,99000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,1,0,Sales staff,1.0,0,28,0,3.764383561643836
F,0,0,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,Unknown,1.0,0,63,1,0.0
M,1,0,0,184500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Laborers,2.0,0,49,0,3.328767123287671
F,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Security staff,4.0,0,35,0,12.161643835616438
F,0,0,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Unknown,2.0,0,27,0,6.408219178082192
M,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2.0,0,54,0,4.260273972602739
F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,62,1,0.0
F,0,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,60,1,0.0
F,0,1,0,238500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Sales staff,2.0,0,56,0,8.139726027397261
M,1,1,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Managers,2.0,0,54,0,1.3068493150684932
F,0,1,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Unknown,1.0,0,54,0,3.2575342465753425
F,1,1,0,360450.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,51,0,23.312328767123287
F,0,1,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1.0,0,59,0,3.515068493150685
F,0,1,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Accountants,1.0,0,48,0,4.884931506849315
F,1,0,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,59,1,0.0
F,0,0,1,157500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Accountants,3.0,0,37,0,7.882191780821918
F,0,0,0,450000.0,Working,Higher education,Married,With parents,1,1,1,0,Unknown,2.0,0,55,0,5.035616438356165
M,0,0,0,279000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0,30,0,8.695890410958905
M,0,1,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Unknown,2.0,0,48,0,11.375342465753423
F,0,0,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,62,1,0.0
F,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,64,1,0.0
F,1,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Unknown,4.0,0,34,0,7.526027397260274
M,1,1,0,382500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2.0,0,28,0,6.63013698630137
M,1,1,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,4.0,0,35,0,13.186301369863012
F,0,1,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,42,0,7.35068493150685
F,0,0,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,64,1,0.0
F,0,0,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0,51,0,26.70684931506849
F,0,1,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Unknown,1.0,0,65,1,0.0
F,0,1,1,90000.0,Working,Secondary / secondary special,Separated,With parents,1,0,1,1,Sales staff,2.0,0,36,0,2.786301369863014
F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,1,0,Unknown,1.0,0,63,1,0.0
M,1,0,2,157500.0,Commercial associate,Higher education,Separated,Office apartment,1,0,1,0,Managers,3.0,0,37,0,3.717808219178082
F,1,0,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0,43,0,12.3013698630137
F,1,1,1,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,1,0,Accountants,3.0,0,30,0,0.3671232876712328
F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,Unknown,2.0,0,64,1,0.0
F,0,1,0,166500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,Unknown,2.0,0,60,1,0.0
F,0,1,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,3.0,0,31,0,3.2986301369863016
M,0,1,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Drivers,3.0,0,34,0,3.202739726027397
M,0,0,1,315000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Unknown,3.0,0,50,0,0.3013698630136986
F,0,0,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0,54,0,9.597260273972603
F,1,1,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,0,37,0,7.027397260273973
F,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Cooking staff,3.0,0,33,0,3.2849315068493152
F,1,1,2,315000.0,Commercial associate,Higher education,Married,With parents,1,0,0,0,Managers,4.0,0,34,0,3.635616438356165
F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Sales staff,4.0,0,33,0,6.468493150684932
M,1,1,2,157500.0,Working,Secondary / secondary special,Married,With parents,1,0,1,0,Drivers,4.0,0,35,0,11.112328767123287
F,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Unknown,2.0,0,58,0,7.473972602739726
F,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,0,39,0,9.726027397260276
F,1,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0,35,0,4.526027397260274
